,author,repo,path,file_type,file_depth,vars_in_file,vars_in_file_alldepths,unique_vars_in_file_alldepths,most_occurring_var,unique_values_in_file_alldepths,most_occurring_value,lines_of_code,language
0,adamedx,winbox,adamedx\winbox\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,16,chef
1,adamkrone,chef-consul-template,adamkrone\chef-consul-template\.coveralls.yml,<class 'dict'>,2,1,0,0,0,0,0,1,chef
2,adamkrone,chef-consul-template,adamkrone\chef-consul-template\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,100,chef
3,adamkrone,chef-consul-template,adamkrone\chef-consul-template\.rubocop.yml,<class 'dict'>,3,4,0,0,0,0,0,13,chef
4,adamkrone,chef-consul-template,adamkrone\chef-consul-template\.rubocop_todo.yml,<class 'dict'>,3,9,0,0,0,0,0,67,chef
5,adamkrone,chef-consul-template,adamkrone\chef-consul-template\.travis.yml,<class 'dict'>,4,6,0,0,0,0,0,13,chef
6,aespinosa,cookbook-kube,aespinosa\cookbook-kube\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,21,chef
7,aespinosa,cookbook-kube,aespinosa\cookbook-kube\test\unit\.rubocop.yml,<class 'dict'>,3,1,0,0,0,0,0,3,chef
8,ajgon,opsworks_ruby,ajgon\opsworks_ruby\.fasterer.yml,<class 'dict'>,3,1,0,0,0,0,0,9,chef
9,ajgon,opsworks_ruby,ajgon\opsworks_ruby\.kitchen.docker.yml,<class 'dict'>,3,1,0,0,0,0,0,4,chef
10,ajgon,opsworks_ruby,ajgon\opsworks_ruby\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,214,chef
11,ajgon,opsworks_ruby,ajgon\opsworks_ruby\.overcommit.yml,<class 'dict'>,4,2,0,0,0,0,0,71,chef
12,ajgon,opsworks_ruby,ajgon\opsworks_ruby\.rubocop.yml,<class 'dict'>,3,5,0,0,0,0,0,16,chef
13,ajgon,opsworks_ruby,ajgon\opsworks_ruby\.travis.yml,<class 'dict'>,4,10,0,0,0,0,0,49,chef
14,ajgon,opsworks_ruby,ajgon\opsworks_ruby\docker-compose.yml,<class 'dict'>,4,2,0,0,0,0,0,8,chef
15,AnalogJ,capsulecd,AnalogJ\capsulecd\capsule.yml,<class 'dict'>,2,8,0,0,0,0,0,20,chef
16,AnalogJ,capsulecd,AnalogJ\capsulecd\example.capsule.yml,<class 'dict'>,3,38,0,0,0,0,0,180,chef
17,AnalogJ,capsulecd,AnalogJ\capsulecd\.circleci\config.yml,<class 'dict'>,4,2,0,0,0,0,0,139,chef
18,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\config\testdata\asset_configuration.yml,<class 'dict'>,2,1,0,0,0,0,0,6,chef
19,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\config\testdata\compile_cmd_list_configuration.yml,<class 'dict'>,2,1,0,0,0,0,0,5,chef
20,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\config\testdata\compile_cmd_simple_configuration.yml,<class 'dict'>,2,1,0,0,0,0,0,2,chef
21,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\config\testdata\incorrect_configuration.yml,<class 'dict'>,2,3,0,0,0,0,0,4,chef
22,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\config\testdata\pre_post_step_hook_configuration.yml,<class 'dict'>,3,12,0,0,0,0,0,61,chef
23,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\config\testdata\sample_configuration.yml,<class 'dict'>,2,6,0,0,0,0,0,7,chef
24,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\config\testdata\sample_configuration_overrides.yml,<class 'dict'>,2,2,0,0,0,0,0,4,chef
25,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\incorrect_configuration.yml,<class 'dict'>,2,3,0,0,0,0,0,4,chef
26,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\sample_chef_configuration.yml,<class 'dict'>,2,7,0,0,0,0,0,8,chef
27,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\sample_configuration.yml,<class 'dict'>,2,6,0,0,0,0,0,7,chef
28,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\sample_global_configuration.yml,<class 'dict'>,3,2,0,0,0,0,0,23,chef
29,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\sample_node_configuration.yml,<class 'dict'>,2,6,0,0,0,0,0,7,chef
30,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\sample_python_configuration.yml,<class 'dict'>,2,7,0,0,0,0,0,8,chef
31,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\sample_repo_configuration.yml,<class 'dict'>,3,1,0,0,0,0,0,22,chef
32,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\sample_ruby_configuration.yml,<class 'dict'>,2,4,0,0,0,0,0,5,chef
33,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\vcr_cassettes\chef_build_step.yml,<class 'dict'>,2,2,0,0,0,0,0,636,chef
34,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\vcr_cassettes\gem_build_step.yml,<class 'dict'>,2,2,0,0,0,0,0,653,chef
35,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\vcr_cassettes\gem_build_step_without_version_rb.yml,<class 'dict'>,2,2,0,0,0,0,0,653,chef
36,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\vcr_cassettes\integration_chef.yml,<class 'dict'>,2,2,0,0,0,0,0,1399,chef
37,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\vcr_cassettes\integration_node.yml,<class 'dict'>,2,2,0,0,0,0,0,1388,chef
38,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\vcr_cassettes\integration_python.yml,<class 'dict'>,2,2,0,0,0,0,0,1388,chef
39,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\vcr_cassettes\integration_ruby.yml,<class 'dict'>,2,2,0,0,0,0,0,1377,chef
40,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\vcr_cassettes\node_build_step.yml,<class 'dict'>,2,2,0,0,0,0,0,647,chef
41,AnalogJ,capsulecd,AnalogJ\capsulecd\pkg\testdata\vcr_cassettes\pip_build_step.yml,<class 'dict'>,2,2,0,0,0,0,0,653,chef
42,ANXS,postgresql,ANXS\postgresql\.travis.yml,<class 'dict'>,3,9,0,0,0,0,0,35,chef
43,ANXS,postgresql,ANXS\postgresql\defaults\main.yml,<class 'dict'>,4,330,0,0,0,0,0,852,chef
44,ANXS,postgresql,ANXS\postgresql\handlers\main.yml,<class 'list'>,1,2,0,0,0,0,0,7,chef
45,ANXS,postgresql,ANXS\postgresql\meta\main.yml,<class 'dict'>,3,2,0,0,0,0,0,36,chef
46,ANXS,postgresql,ANXS\postgresql\tasks\check_pg_version_mismatch.yml,<class 'list'>,1,21,0,0,0,0,0,31,chef
47,ANXS,postgresql,ANXS\postgresql\tasks\configure.yml,<class 'list'>,1,97,0,0,0,0,0,224,chef
48,ANXS,postgresql,ANXS\postgresql\tasks\databases.yml,<class 'list'>,1,65,0,0,0,0,0,93,chef
49,ANXS,postgresql,ANXS\postgresql\tasks\extensions.yml,<class 'list'>,1,6,0,0,0,0,0,8,chef
50,ANXS,postgresql,ANXS\postgresql\tasks\fdw.yml,<class 'list'>,1,9,0,0,0,0,0,25,chef
51,ANXS,postgresql,ANXS\postgresql\tasks\install_apt.yml,<class 'list'>,1,20,0,0,0,0,0,55,chef
52,ANXS,postgresql,ANXS\postgresql\tasks\install_dnf.yml,<class 'list'>,1,1,0,0,0,0,0,32,chef
53,ANXS,postgresql,ANXS\postgresql\tasks\install_yum.yml,<class 'list'>,1,1,0,0,0,0,0,91,chef
54,ANXS,postgresql,ANXS\postgresql\tasks\main.yml,<class 'list'>,1,31,0,0,0,0,0,47,chef
55,ANXS,postgresql,ANXS\postgresql\tasks\monit.yml,<class 'list'>,1,2,0,0,0,0,0,6,chef
56,ANXS,postgresql,ANXS\postgresql\tasks\schemas.yml,<class 'list'>,1,6,0,0,0,0,0,16,chef
57,ANXS,postgresql,ANXS\postgresql\tasks\users.yml,<class 'list'>,1,9,0,0,0,0,0,20,chef
58,ANXS,postgresql,ANXS\postgresql\tasks\users_privileges.yml,<class 'list'>,1,6,0,0,0,0,0,16,chef
59,ANXS,postgresql,ANXS\postgresql\tasks\extensions\contrib.yml,<class 'list'>,1,12,0,0,0,0,0,27,chef
60,ANXS,postgresql,ANXS\postgresql\tasks\extensions\dev_headers.yml,<class 'list'>,1,12,0,0,0,0,0,32,chef
61,ANXS,postgresql,ANXS\postgresql\tasks\extensions\postgis.yml,<class 'list'>,1,14,0,0,0,0,0,33,chef
62,ANXS,postgresql,ANXS\postgresql\tests\playbook.yml,<class 'list'>,1,5,0,0,0,0,0,9,chef
63,ANXS,postgresql,ANXS\postgresql\tests\vars.yml,<class 'dict'>,2,5,0,0,0,0,0,30,chef
64,ANXS,postgresql,ANXS\postgresql\tests\docker\site.yml,<class 'list'>,1,8,0,0,0,0,0,42,chef
65,ANXS,postgresql,ANXS\postgresql\tests\docker\group_vars\all.yml,<class 'dict'>,2,2,0,0,0,0,0,9,chef
66,ANXS,postgresql,ANXS\postgresql\tests\docker\group_vars\postgresql.yml,<class 'dict'>,2,11,0,0,0,0,0,44,chef
67,ANXS,postgresql,ANXS\postgresql\vars\Debian.yml,<class 'dict'>,2,4,0,0,0,0,0,9,chef
68,ANXS,postgresql,ANXS\postgresql\vars\RedHat.yml,<class 'dict'>,2,7,0,0,0,0,0,19,chef
69,ANXS,postgresql,ANXS\postgresql\vars\xenial.yml,<class 'dict'>,2,3,0,0,0,0,0,10,chef
70,atheiman,better-chef-rundeck,atheiman\better-chef-rundeck\.rubocop.yml,<class 'dict'>,3,1,0,0,0,0,0,2,chef
71,atheiman,better-chef-rundeck,atheiman\better-chef-rundeck\.travis.yml,<class 'dict'>,2,5,0,0,0,0,0,11,chef
72,atheiman,better-chef-rundeck,atheiman\better-chef-rundeck\spec\chef-fixtures\chef-objects.yml,<class 'dict'>,7,2,0,0,0,0,0,50,chef
73,atheiman,better-chef-rundeck,atheiman\better-chef-rundeck\spec\chef-fixtures\chef-objects_temp.yml,<class 'dict'>,7,2,0,0,0,0,0,42,chef
74,atomic-penguin,cookbook-krb5,atomic-penguin\cookbook-krb5\.codeclimate.yml,<class 'dict'>,7,3,0,0,0,0,0,19,chef
75,atomic-penguin,cookbook-krb5,atomic-penguin\cookbook-krb5\.kitchen.yml,<class 'dict'>,3,6,0,0,0,0,0,86,chef
76,atomic-penguin,cookbook-krb5,atomic-penguin\cookbook-krb5\.rubocop.yml,<class 'dict'>,3,6,0,0,0,0,0,13,chef
77,atomic-penguin,cookbook-krb5,atomic-penguin\cookbook-krb5\.travis.yml,<class 'dict'>,4,9,0,0,0,0,0,39,chef
78,atomic-penguin,cookbook-nfs,atomic-penguin\cookbook-nfs\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,29,chef
79,atomic-penguin,cookbook-nfs,atomic-penguin\cookbook-nfs\.travis.yml,<class 'dict'>,2,5,0,0,0,0,0,8,chef
80,atomic-penguin,cookbook-nfs,atomic-penguin\cookbook-nfs\rubocop-todo.yml,<class 'dict'>,3,4,0,0,0,0,0,16,chef
81,aws,aws-parallelcluster-cookbook,aws\aws-parallelcluster-cookbook\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,184,chef
82,aws,aws-parallelcluster-cookbook,aws\aws-parallelcluster-cookbook\.rubocop.yml,<class 'dict'>,3,5,0,0,0,0,0,14,chef
83,aws,aws-parallelcluster-cookbook,aws\aws-parallelcluster-cookbook\.travis.yml,<class 'dict'>,2,5,0,0,0,0,0,8,chef
84,bdwyertech,chef-wildfly,bdwyertech\chef-wildfly\.gitlab-ci.yml,<class 'dict'>,3,6,0,0,0,0,0,37,chef
85,bdwyertech,chef-wildfly,bdwyertech\chef-wildfly\.kitchen.dokken.yml,<class 'dict'>,3,6,0,0,0,0,0,117,chef
86,bdwyertech,chef-wildfly,bdwyertech\chef-wildfly\.rubocop.yml,<class 'dict'>,2,1,0,0,0,0,0,2,chef
87,bdwyertech,chef-wildfly,bdwyertech\chef-wildfly\.travis.yml,<class 'dict'>,4,12,0,0,0,0,0,65,chef
88,berkshelf,berkshelf,berkshelf\berkshelf\.rubocop.yml,<class 'dict'>,3,5,0,0,0,0,0,12,chef
89,berkshelf,berkshelf,berkshelf\berkshelf\.travis.yml,<class 'dict'>,4,11,0,0,0,0,0,73,chef
90,berkshelf,berkshelf,berkshelf\berkshelf\appveyor.yml,<class 'dict'>,3,11,0,0,0,0,0,35,chef
91,berkshelf,berkshelf,berkshelf\berkshelf\.github\lock.yml,<class 'dict'>,2,1,0,0,0,0,0,1,chef
92,berkshelf,berkshelf,berkshelf\berkshelf\spec\fixtures\cookbooks\example_cookbook\.kitchen.yml,<class 'dict'>,2,3,0,0,0,0,0,26,chef
93,bflad,chef-stash,bflad\chef-stash\.kitchen.yml,<class 'dict'>,5,5,0,0,0,0,0,67,chef
94,bflad,chef-stash,bflad\chef-stash\.rubocop.yml,<class 'dict'>,3,11,0,0,0,0,0,40,chef
95,bflad,chef-stash,bflad\chef-stash\.travis.yml,<class 'dict'>,2,7,0,0,0,0,0,10,chef
96,bloomberg,chef-bach,bloomberg\chef-bach\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,65,chef
97,bloomberg,chef-bach,bloomberg\chef-bach\.rubocop.yml,<class 'dict'>,3,1,0,0,0,0,0,3,chef
98,bloomberg,chef-bach,bloomberg\chef-bach\.travis.yml,<class 'dict'>,2,9,0,0,0,0,0,18,chef
99,bloomberg,chef-bach,bloomberg\chef-bach\cookbooks\ambari\.kitchen.yml,<class 'dict'>,4,4,0,0,0,0,0,60,chef
100,bloomberg,chef-bach,bloomberg\chef-bach\cookbooks\ambari_metrics\.kitchen.yml,<class 'dict'>,4,4,0,0,0,0,0,37,chef
101,bloomberg,chef-bach,bloomberg\chef-bach\cookbooks\bach_ambari\.kitchen.yml,<class 'dict'>,3,5,0,0,0,0,0,50,chef
102,bloomberg,chef-bach,bloomberg\chef-bach\cookbooks\bach_backup\files\default\hdfs\jobs.yml,<class 'dict'>,3,2,0,0,0,0,0,34,chef
103,bloomberg,chef-bach,bloomberg\chef-bach\cookbooks\bach_repository\.kitchen.yml,<class 'dict'>,4,4,0,0,0,0,0,39,chef
104,bloomberg,chef-bach,bloomberg\chef-bach\cookbooks\backup\files\default\hdfs\jobs.yml,<class 'dict'>,3,1,0,0,0,0,0,24,chef
105,bloomberg,chef-bach,bloomberg\chef-bach\cookbooks\smoke-tests\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,16,chef
106,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\bootstrap_deployment\converge-bootstrap.yml,<class 'list'>,1,6,0,0,0,0,0,38,chef
107,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\bootstrap_deployment\create-operations-user-on-bootstrap.yml,<class 'list'>,1,5,0,0,0,0,0,23,chef
108,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\bootstrap_deployment\enroll-all-nodes-in-cobbler.yml,<class 'list'>,1,7,0,0,0,0,0,29,chef
109,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\bootstrap_deployment\tasks-configure-chef-client.yml,<class 'list'>,1,55,0,0,0,0,0,74,chef
110,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\bootstrap_deployment\tasks-configure-chef-server.yml,<class 'list'>,1,70,0,0,0,0,0,104,chef
111,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\bootstrap_deployment\tasks-configure-package-serving.yml,<class 'list'>,1,117,0,0,0,0,0,171,chef
112,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\bootstrap_deployment\tasks-create-bootstrap-users.yml,<class 'list'>,1,41,0,0,0,0,0,63,chef
113,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\bootstrap_deployment\tasks-create-directory-structure.yml,<class 'list'>,1,29,0,0,0,0,0,48,chef
114,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\common_playbooks\destructive_warning.yml,<class 'list'>,1,5,0,0,0,0,0,27,chef
115,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\common_playbooks\validate_environment.yml,<class 'list'>,1,4,0,0,0,0,0,173,chef
116,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\hardware_management\erase-data-disks.yml,<class 'list'>,1,6,0,0,0,0,0,37,chef
117,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\hardware_management\power-cycle-cluster.yml,<class 'list'>,1,14,0,0,0,0,0,89,chef
118,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\hardware_management\restart-target-nodes.yml,<class 'list'>,1,15,0,0,0,0,0,208,chef
119,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\hardware_management\set-pxe-boot-and-reboot.yml,<class 'list'>,1,11,0,0,0,0,0,41,chef
120,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\hardware_management\start-target-nodes.yml,<class 'list'>,1,15,0,0,0,0,0,198,chef
121,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\hardware_management\stop-target-nodes.yml,<class 'list'>,1,10,0,0,0,0,0,132,chef
122,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\assign-roles-to-target.yml,<class 'list'>,1,2,0,0,0,0,0,4,chef
123,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\chef-bootstrap.yml,<class 'list'>,1,2,0,0,0,0,0,4,chef
124,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\chef-cluster.yml,<class 'list'>,1,3,0,0,0,0,0,5,chef
125,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\chef-target.yml,<class 'list'>,1,2,0,0,0,0,0,4,chef
126,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\create-operations-user-on-cluster.yml,<class 'list'>,1,2,0,0,0,0,0,5,chef
127,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\create-operations-user-on-target.yml,<class 'list'>,1,2,0,0,0,0,0,5,chef
128,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\enroll-target-in-chef-server.yml,<class 'list'>,1,2,0,0,0,0,0,4,chef
129,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\prepare-deployed.yml,<class 'list'>,1,6,0,0,0,0,0,11,chef
130,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\remove-target-from-chef-server.yml,<class 'list'>,1,7,0,0,0,0,0,51,chef
131,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\tasks-assign-roles-to-target.yml,<class 'list'>,1,5,0,0,0,0,0,52,chef
132,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\tasks-chef-target.yml,<class 'list'>,1,5,0,0,0,0,0,13,chef
133,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\tasks-create-operations-user-on-target.yml,<class 'list'>,1,4,0,0,0,0,0,19,chef
134,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\tasks-enroll-target-in-chef-server.yml,<class 'list'>,1,5,0,0,0,0,0,68,chef
135,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\tasks-prepare-deployed.yml,<class 'list'>,1,86,0,0,0,0,0,126,chef
136,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\upgrade-headnode-software.yml,<class 'list'>,1,55,0,0,0,0,0,347,chef
137,bloomberg,chef-bcpc,bloomberg\chef-bcpc\bootstrap\ansible_scripts\software_deployment\upgrade-worknode-software.yml,<class 'list'>,1,23,0,0,0,0,0,61,chef
138,cassianoleal,vagrant-butcher,cassianoleal\vagrant-butcher\.travis.yml,<class 'dict'>,2,3,0,0,0,0,0,4,chef
139,cdapio,hadoop_cookbook,cdapio\hadoop_cookbook\.codeclimate.yml,<class 'dict'>,7,3,0,0,0,0,0,19,chef
140,cdapio,hadoop_cookbook,cdapio\hadoop_cookbook\.kitchen.dokken.yml,<class 'dict'>,4,5,0,0,0,0,0,65,chef
141,cdapio,hadoop_cookbook,cdapio\hadoop_cookbook\.kitchen.yml,<class 'dict'>,3,5,0,0,0,0,0,52,chef
142,cdapio,hadoop_cookbook,cdapio\hadoop_cookbook\.travis.yml,<class 'dict'>,4,9,0,0,0,0,0,40,chef
143,cdapio,hadoop_cookbook,cdapio\hadoop_cookbook\test\integration\default\inspec.yml,<class 'dict'>,2,5,0,0,0,0,0,6,chef
144,chef,chef,chef\chef\.rubocop.yml,<class 'dict'>,3,14,0,0,0,0,0,34,chef
145,chef,chef,chef\chef\.travis.yml,<class 'dict'>,3,9,0,0,0,0,0,376,chef
146,chef,chef,chef\chef\appveyor.yml,<class 'dict'>,3,15,0,0,0,0,0,78,chef
147,chef,chef,chef\chef\.expeditor\config.yml,<class 'dict'>,3,9,0,0,0,0,0,143,chef
148,chef,chef,chef\chef\.github\lock.yml,<class 'dict'>,2,1,0,0,0,0,0,1,chef
149,chef,chef,chef\chef\kitchen-tests\kitchen.yml,<class 'dict'>,4,5,0,0,0,0,0,40,chef
150,chef,chef-dk,chef\chef-dk\.rubocop.yml,<class 'dict'>,3,4,0,0,0,0,0,13,chef
151,chef,chef-dk,chef\chef-dk\.travis.yml,<class 'dict'>,4,9,0,0,0,0,0,50,chef
152,chef,chef-dk,chef\chef-dk\appveyor.yml,<class 'dict'>,3,13,0,0,0,0,0,48,chef
153,chef,chef-dk,chef\chef-dk\.expeditor\config.yml,<class 'dict'>,3,8,0,0,0,0,0,268,chef
154,chef,chef-dk,chef\chef-dk\.github\lock.yml,<class 'dict'>,2,1,0,0,0,0,0,1,chef
155,chef,chef-dk,chef\chef-dk\spec\unit\fixtures\cookbook_cache\baz-f59ee7a5bca6a4e606b67f7f856b768d847c39bb\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,16,chef
156,chef,chef-dk,chef\chef-dk\spec\unit\fixtures\cookbook_cache\dep_of_bar-1.2.3\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,16,chef
157,chef,chef-dk,chef\chef-dk\spec\unit\fixtures\cookbook_cache\foo-1.0.0\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,16,chef
158,chef,chef-dk,chef\chef-dk\spec\unit\fixtures\example_cookbook\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,16,chef
159,chef,chef-dk,chef\chef-dk\spec\unit\fixtures\example_cookbook_metadata_json_only\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,16,chef
160,chef,chef-dk,chef\chef-dk\spec\unit\fixtures\example_cookbook_no_metadata\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,16,chef
161,chef,chef-dk,chef\chef-dk\spec\unit\fixtures\local_path_cookbooks\local-cookbook\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,16,chef
162,chef,chef-dk,chef\chef-dk\spec\unit\fixtures\local_path_cookbooks\noignore-f59ee7a5bca6a4e606b67f7f856b768d847c39bb\.kitchen.yml,<class 'dict'>,3,4,0,0,0,0,0,16,chef
163,chef,chef-provisioning,chef\chef-provisioning\.travis.yml,<class 'dict'>,3,8,0,0,0,0,0,18,chef
164,chef,chef-provisioning,chef\chef-provisioning\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,40,chef
165,chef,chef-provisioning,chef\chef-provisioning\.github\lock.yml,<class 'dict'>,2,1,0,0,0,0,0,1,chef
166,chef,chef-provisioning-aws,chef\chef-provisioning-aws\.rubocop.yml,<class 'dict'>,3,12,0,0,0,0,0,64,chef
167,chef,chef-provisioning-aws,chef\chef-provisioning-aws\.travis.yml,<class 'dict'>,3,9,0,0,0,0,0,32,chef
168,chef,chef-provisioning-aws,chef\chef-provisioning-aws\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,40,chef
169,chef,chef-provisioning-aws,chef\chef-provisioning-aws\.github\lock.yml,<class 'dict'>,2,1,0,0,0,0,0,1,chef
170,chef,chef-provisioning-fog,chef\chef-provisioning-fog\.rubocop.yml,<class 'dict'>,3,10,0,0,0,0,0,54,chef
171,chef,chef-provisioning-fog,chef\chef-provisioning-fog\.travis.yml,<class 'dict'>,3,7,0,0,0,0,0,22,chef
172,chef,chef-provisioning-fog,chef\chef-provisioning-fog\.expeditor\config.yml,<class 'dict'>,3,6,0,0,0,0,0,40,chef
173,chef,chef-provisioning-fog,chef\chef-provisioning-fog\.github\lock.yml,<class 'dict'>,2,1,0,0,0,0,0,1,chef
174,chef,chef-server,chef\chef-server\.license_scout.yml,<class 'dict'>,3,6,0,0,0,0,0,198,chef
175,chef,chef-server,chef\chef-server\.travis.yml,<class 'dict'>,4,14,0,0,0,0,0,158,chef
176,chef,chef-server,chef\chef-server\docker-compose.yml,<class 'dict'>,6,3,0,0,0,0,0,102,chef
177,chef,chef-server,chef\chef-server\.expeditor\config.yml,<class 'dict'>,3,10,0,0,0,0,0,159,chef
178,chef,chef-server,chef\chef-server\.expeditor\release.omnibus.yml,<class 'dict'>,3,6,0,0,0,0,0,21,chef
179,chef,chef-server,chef\chef-server\.expeditor\verify.pipeline.yml,<class 'dict'>,2,1,0,0,0,0,0,39,chef
180,chef,chef-server,chef\chef-server\dev\defaults.yml,<class 'dict'>,6,3,0,0,0,0,0,319,chef
181,chef,chef-server,chef\chef-server\inspec\chef-server-smoke\inspec.yml,<class 'dict'>,2,8,0,0,0,0,0,8,chef
182,chef,chef-server,chef\chef-server\omnibus\kitchen.yml,<class 'dict'>,4,4,0,0,0,0,0,43,chef
183,chef,chef-server,chef\chef-server\omnibus\files\private-chef-cookbooks\private-chef\.rubocop.yml,<class 'dict'>,3,11,0,0,0,0,0,32,chef
184,chef,chef-server,chef\chef-server\src\oc-id\config\database.yml,<class 'dict'>,3,4,0,0,0,0,0,19,chef
185,chef,chef-server,chef\chef-server\src\oc-id\config\newrelic.yml,<class 'dict'>,3,2,0,0,0,0,0,6,chef
186,chef,chef-server,chef\chef-server\src\oc-id\config\settings.yml,<class 'dict'>,3,6,0,0,0,0,0,11,chef
187,chef,chef-server,chef\chef-server\src\oc-id\config\locales\doorkeeper.en.yml,<class 'dict'>,9,1,0,0,0,0,0,74,chef
188,chef,chef-server,chef\chef-server\src\oc-id\config\locales\en.yml,<class 'dict'>,6,1,0,0,0,0,0,52,chef
189,chef,chef-server,chef\chef-server\src\oc-id\config\settings\development.yml,<class 'dict'>,2,1,0,0,0,0,0,1,chef
190,chef,chef-server,chef\chef-server\src\oc-id\config\settings\production.yml,<class 'dict'>,3,1,0,0,0,0,0,3,chef
191,chef,chef-server,chef\chef-server\src\oc-id\config\settings\test.yml,<class 'dict'>,2,3,0,0,0,0,0,3,chef
